name,latitude,longitude,yearmoda,temp,max,min,prcp,dewp,year
Central Park,40.779,-73.969,2024-11-17,53.06,62.059999999999995,44.06,0,-3.8,2024
Central Park,40.779,-73.969,2024-11-18,56.66,66.02,50,0,0.5,2024
Central Park,40.779,-73.969,2024-11-19,53.24,59,46.94,0,-0.1,2024
Central Park,40.779,-73.969,2024-11-20,55.94,60.08,46.94,0,2.9,2024
Central Park,40.779,-73.969,2024-11-21,49.46,57.02,42.980000000000004,0.709842903,7,2024
Central Park,40.779,-73.969,2024-11-22,39.02,53.96,37.04,1.0299218159999999,1.4,2024
Central Park,40.779,-73.969,2024-11-23,42.08,48.92,37.04,0.379921465,0.9,2024
Central Park,40.779,-73.969,2024-11-24,48.56,53.06,37.04,0.020078751,-0.4,2024
Central Park,40.779,-73.969,2024-11-25,46.76,53.96,41,0,-1.9,2024
Central Park,40.779,-73.969,2024-11-26,54.68,57.92,41,0,5.2,2024
Central Park,40.779,-73.969,2024-11-27,47.120000000000005,57.92,42.980000000000004,0.190157583,-2.2,2024
Central Park,40.779,-73.969,2024-11-28,46.58,51.98,42.980000000000004,0.109842579,2.6,2024
Central Park,40.779,-73.969,2024-11-29,42.44,48.92,39.02,0.750000405,-1.7,2024
Central Park,40.779,-73.969,2024-11-30,34.52,46.94,30.02,0,-8.6,2024
Central Park,40.779,-73.969,2024-12-01,31.46,37.04,26.96,0,-11.4,2024
Central Park,40.779,-73.969,2024-12-02,33.44,39.02,26.96,0,-9.9,2024
Central Park,40.779,-73.969,2024-12-03,34.16,39.92,33.08,0,-6.2,2024
JFK,40.639,-73.764,2024-01-01,41.9,46.94,37.94,0,-0.2,2024
JFK,40.639,-73.764,2024-01-02,35.78,46.94,28.04,0,-4.7,2024
JFK,40.639,-73.764,2024-01-03,38.660000000000004,44.96,28.04,0,-3.8,2024
JFK,40.639,-73.764,2024-01-04,40.28,46.04,33.08,0,-3,2024
JFK,40.639,-73.764,2024-01-05,31.28,46.04,26.060000000000002,0,-10,2024
JFK,40.639,-73.764,2024-01-06,33.08,37.94,26.060000000000002,0,-4.8,2024
JFK,40.639,-73.764,2024-01-07,37.04,39.02,26.96,0.640157826,1.6,2024
JFK,40.639,-73.764,2024-01-08,38.660000000000004,44.96,35.06,0.179921357,-3.8,2024
JFK,40.639,-73.764,2024-01-09,37.22,48.92,28.04,0,-0.4,2024
JFK,40.639,-73.764,2024-01-10,49.82,53.96,46.04,1.87007975,5.4,2024
JFK,40.639,-73.764,2024-01-11,43.519999999999996,53.96,39.02,0.279921411,-2.1,2024
JFK,40.639,-73.764,2024-01-12,42.08,48.02,33.98,0,0,2024
JFK,40.639,-73.764,2024-01-13,48.92,55.94,33.98,1.190158123,6.1,2024
JFK,40.639,-73.764,2024-01-14,36.68,55.94,32,1.12992187,-6.6,2024
JFK,40.639,-73.764,2024-01-15,26.96,44.06,23,0,-14.5,2024
JFK,40.639,-73.764,2024-01-16,28.22,32,23,0.140157556,-4.2,2024
JFK,40.639,-73.764,2024-01-17,21.74,39.02,17.96,0.279921411,-12.9,2024
JFK,40.639,-73.764,2024-01-18,25.7,32,17.96,0,-12.5,2024
JFK,40.639,-73.764,2024-01-19,30.02,33.08,21.92,0,-6.4,2024
JFK,40.639,-73.764,2024-01-20,22.64,33.08,17.96,0.009842525,-12.3,2024
JFK,40.639,-73.764,2024-01-21,23.36,32,17.96,0,-13.1,2024
JFK,40.639,-73.764,2024-01-22,28.22,35.96,19.04,0,-9.9,2024
JFK,40.639,-73.764,2024-01-23,35.6,39.92,21.92,0,-4.5,2024
JFK,40.639,-73.764,2024-01-24,39.38,44.06,32,0.009842525,2.1,2024
JFK,40.639,-73.764,2024-01-25,47.120000000000005,55.04,35.96,0.25000013499999996,8.2,2024
JFK,40.639,-73.764,2024-01-26,44.78,55.04,41,0.270078886,6.4,2024
JFK,40.639,-73.764,2024-01-27,42.980000000000004,48.02,41,0.050000026999999996,4.8,2024
JFK,40.639,-73.764,2024-01-28,39.92,42.08,37.4,0.45000024299999997,3.2,2024
JFK,40.639,-73.764,2024-01-29,37.22,41,35.06,0.5000002699999999,0.5,2024
JFK,40.639,-73.764,2024-01-30,35.96,39.92,33.98,0.029921276,-3.7,2024
JFK,40.639,-73.764,2024-01-31,36.14,39.02,33.98,0,-1.7,2024
JFK,40.639,-73.764,2024-02-01,38.12,44.06,32,0,0.6,2024
JFK,40.639,-73.764,2024-02-02,41.18,44.06,32,0.109842579,3.1,2024
JFK,40.639,-73.764,2024-02-03,37.04,42.980000000000004,32,0.07992130299999999,-4.4,2024
JFK,40.639,-73.764,2024-02-04,36.86,46.04,30.02,0,-6.4,2024
JFK,40.639,-73.764,2024-02-05,37.22,46.04,30.02,0,-7.2,2024
JFK,40.639,-73.764,2024-02-06,34.16,44.96,26.96,0,-9.5,2024
JFK,40.639,-73.764,2024-02-07,37.04,48.02,26.96,0,-5,2024
JFK,40.639,-73.764,2024-02-08,39.74,48.02,28.94,0,-1.2,2024
JFK,40.639,-73.764,2024-02-09,43.16,48.92,32,0,3.6,2024
JFK,40.639,-73.764,2024-02-10,43.879999999999995,55.04,35.96,0,4.2,2024
JFK,40.639,-73.764,2024-02-11,47.84,55.04,35.96,0,2.5,2024
JFK,40.639,-73.764,2024-02-12,41.54,51.08,35.96,0,-1,2024
JFK,40.639,-73.764,2024-02-13,36.14,46.04,32,0.209842633,-0.6,2024
JFK,40.639,-73.764,2024-02-14,33.98,39.02,28.94,0.440157718,-8.1,2024
JFK,40.639,-73.764,2024-02-15,30.56,37.94,26.060000000000002,0,-9.2,2024
JFK,40.639,-73.764,2024-02-16,37.58,42.980000000000004,26.060000000000002,0,-5.9,2024
JFK,40.639,-73.764,2024-02-17,32.72,39.02,28.4,0.320078913,-5.2,2024
JFK,40.639,-73.764,2024-02-18,30.38,39.92,24.98,0.009842525,-9.1,2024
JFK,40.639,-73.764,2024-02-19,35.96,41,24.98,0,-7.8,2024
JFK,40.639,-73.764,2024-02-20,31.28,41,24.98,0,-11.4,2024
JFK,40.639,-73.764,2024-02-21,31.64,39.02,24.08,0,-5.9,2024
JFK,40.639,-73.764,2024-02-22,36.68,41,24.08,0,-2,2024
JFK,40.639,-73.764,2024-02-23,43.16,48.02,33.08,0.10000005399999999,4.1,2024
JFK,40.639,-73.764,2024-02-24,42.260000000000005,48.02,37.04,0.050000026999999996,-1.8,2024
JFK,40.639,-73.764,2024-02-25,29.66,44.96,21.02,0,-12,2024
JFK,40.639,-73.764,2024-02-26,38.3,48.02,21.02,0,-1.1,2024
JFK,40.639,-73.764,2024-02-27,42.8,51.98,32,0,4.1,2024
JFK,40.639,-73.764,2024-02-28,48.379999999999995,51.98,33.98,0.329921438,8.5,2024
JFK,40.639,-73.764,2024-02-29,39.02,55.94,30.92,0.07992130299999999,-6.5,2024
JFK,40.639,-73.764,2024-03-01,35.42,44.06,28.04,0,-8.6,2024
JFK,40.639,-73.764,2024-03-02,44.239999999999995,53.06,28.04,0,4.8,2024
JFK,40.639,-73.764,2024-03-03,53.06,66.02,46.04,1.450000783,8.2,2024
JFK,40.639,-73.764,2024-03-04,50.18,53.96,42.8,0,7.1,2024
JFK,40.639,-73.764,2024-03-05,44.42,55.04,42.08,0.050000026999999996,5.9,2024
JFK,40.639,-73.764,2024-03-06,46.4,48.92,42.08,0.37007894,7.6,2024
JFK,40.639,-73.764,2024-03-07,50.18,55.04,44.96,2.029922356,8.2,2024
JFK,40.639,-73.764,2024-03-08,45.32,55.04,39.02,0.150000081,0.9,2024
JFK,40.639,-73.764,2024-03-09,42.08,44.06,39.92,0,2.3,2024
JFK,40.639,-73.764,2024-03-10,46.04,53.06,39.02,1.7299221939999998,4.2,2024
JFK,40.639,-73.764,2024-03-11,42.620000000000005,53.06,35.06,0.029921276,-6.1,2024
JFK,40.639,-73.764,2024-03-12,51.8,66.92,35.06,0,-4.4,2024
JFK,40.639,-73.764,2024-03-13,51.08,66.92,41,0,1.5,2024
JFK,40.639,-73.764,2024-03-14,49.82,66.02,42.08,0,5.8,2024
JFK,40.639,-73.764,2024-03-15,57.56,71.96,48.92,0,7.6,2024
JFK,40.639,-73.764,2024-03-16,50.9,71.96,42.980000000000004,0,5.1,2024
JFK,40.639,-73.764,2024-03-17,53.06,62.959999999999994,42.980000000000004,0,3.8,2024
JFK,40.639,-73.764,2024-03-18,48.74,62.959999999999994,44.06,0,-4,2024
JFK,40.639,-73.764,2024-03-19,40.82,53.06,35.06,0,-6.9,2024
JFK,40.639,-73.764,2024-03-20,45.14,53.06,35.06,0,0.3,2024
JFK,40.639,-73.764,2024-03-21,36.68,53.06,30.02,0.029921276,-11.1,2024
JFK,40.639,-73.764,2024-03-22,34.16,44.06,28.04,0,-10,2024
JFK,40.639,-73.764,2024-03-23,44.96,51.98,28.04,0.47992151899999996,4.6,2024
JFK,40.639,-73.764,2024-03-24,38.48,51.98,30.92,2.650001431,-6.8,2024
JFK,40.639,-73.764,2024-03-25,41.18,51.98,30.92,0,-4.9,2024
JFK,40.639,-73.764,2024-03-26,43.34,51.98,33.98,0,-2,2024
JFK,40.639,-73.764,2024-03-27,44.06,48.92,37.94,0,3.7,2024
JFK,40.639,-73.764,2024-03-28,47.48,48.92,46.04,0.579921573,7.2,2024
JFK,40.639,-73.764,2024-03-29,47.48,55.94,42.08,0.4901577449999999,-2.3,2024
JFK,40.639,-73.764,2024-03-30,48.379999999999995,60.980000000000004,41,0,-3.2,2024
JFK,40.639,-73.764,2024-03-31,53.78,62.059999999999995,46.04,0.020078751,3.7,2024
JFK,40.639,-73.764,2024-04-01,50.72,55.94,48.02,0,4,2024
JFK,40.639,-73.764,2024-04-02,46.04,48.02,44.06,0.709842903,6.2,2024
JFK,40.639,-73.764,2024-04-03,43.16,48.02,41,1.2401581499999998,4.6,2024
JFK,40.639,-73.764,2024-04-04,42.980000000000004,51.98,37.04,0.209842633,2.1,2024
JFK,40.639,-73.764,2024-04-05,44.239999999999995,51.98,37.04,0.029921276,-1,2024
JFK,40.639,-73.764,2024-04-06,46.4,55.04,37.94,0,-1.3,2024
JFK,40.639,-73.764,2024-04-07,48.379999999999995,57.92,41,0,-0.9,2024
JFK,40.639,-73.764,2024-04-08,49.46,62.959999999999994,39.92,0,1.4,2024
JFK,40.639,-73.764,2024-04-09,56.48,69.08,39.92,0,6.3,2024
JFK,40.639,-73.764,2024-04-10,54.14,69.08,44.96,0,7.9,2024
JFK,40.639,-73.764,2024-04-11,53.06,69.08,50,0.040157502,10.1,2024
JFK,40.639,-73.764,2024-04-12,56.48,62.959999999999994,50,0.179921357,11.9,2024
JFK,40.639,-73.764,2024-04-13,53.06,62.959999999999994,46.94,0.070078778,3.9,2024
JFK,40.639,-73.764,2024-04-14,53.96,64.94,42.980000000000004,0,3.1,2024
JFK,40.639,-73.764,2024-04-15,62.42,77,42.980000000000004,0.009842525,10.7,2024
JFK,40.639,-73.764,2024-04-16,60.62,77,50,0,3.1,2024
JFK,40.639,-73.764,2024-04-17,52.52,71.96,46.04,0.040157502,5.5,2024
JFK,40.639,-73.764,2024-04-18,47.84,57.02,46.04,0.12992132999999997,7,2024
JFK,40.639,-73.764,2024-04-19,48.379999999999995,55.04,44.06,0.050000026999999996,4.9,2024
JFK,40.639,-73.764,2024-04-20,52.52,66.92,44.06,0.10000005399999999,8.3,2024
JFK,40.639,-73.764,2024-04-21,49.28,66.92,41,0.070078778,-2.2,2024
JFK,40.639,-73.764,2024-04-22,50.54,62.059999999999995,41,0,-2.9,2024
JFK,40.639,-73.764,2024-04-23,49.64,62.059999999999995,41,0,1.9,2024
JFK,40.639,-73.764,2024-04-24,55.04,68,41,0.020078751,5.6,2024
JFK,40.639,-73.764,2024-04-25,50.18,68,42.980000000000004,0,-0.5,2024
JFK,40.639,-73.764,2024-04-26,46.94,55.04,37.04,0,1.8,2024
JFK,40.639,-73.764,2024-04-27,48.56,55.94,37.04,0,3,2024
JFK,40.639,-73.764,2024-04-28,55.76,68,42.08,0.029921276,9.3,2024
JFK,40.639,-73.764,2024-04-29,67.46,82.04,50,0,15.2,2024
JFK,40.639,-73.764,2024-04-30,59.540000000000006,66.92,55.04,0,12.8,2024
JFK,40.639,-73.764,2024-05-01,57.56,71.06,51.98,0,10.7,2024
JFK,40.639,-73.764,2024-05-02,56.120000000000005,71.06,50,0,11.8,2024
JFK,40.639,-73.764,2024-05-03,57.92,66.02,50,0,9.6,2024
JFK,40.639,-73.764,2024-05-04,53.06,75.92,48.02,0,7.4,2024
JFK,40.639,-73.764,2024-05-05,50.54,60.980000000000004,48.02,0,7.8,2024
JFK,40.639,-73.764,2024-05-06,58.64,71.06,48.92,0.270078886,13.2,2024
JFK,40.639,-73.764,2024-05-07,65.48,75.02,53.96,0.050000026999999996,11.3,2024
JFK,40.639,-73.764,2024-05-08,64.75999999999999,80.06,57.02,0,14.8,2024
JFK,40.639,-73.764,2024-05-09,68.36,80.06,57.92,0.059842552,9.7,2024
JFK,40.639,-73.764,2024-05-10,53.06,71.06,50,0.22992138399999998,8.1,2024
JFK,40.639,-73.764,2024-05-11,52.16,60.08,46.94,0.059842552,6.3,2024
JFK,40.639,-73.764,2024-05-12,51.26,60.08,46.94,0.009842525,6.3,2024
JFK,40.639,-73.764,2024-05-13,54.14,64.04,48.02,0.040157502,8.3,2024
JFK,40.639,-73.764,2024-05-14,59.36,66.92,48.02,0,12.1,2024
JFK,40.639,-73.764,2024-05-15,60.26,66.92,53.06,0.179921357,14.1,2024
JFK,40.639,-73.764,2024-05-16,61.519999999999996,68,57.92,0.15984260599999997,14.1,2024
JFK,40.639,-73.764,2024-05-17,64.58,73.04,57.92,0.070078778,12.6,2024
JFK,40.639,-73.764,2024-05-18,62.959999999999994,73.04,57.92,0,11.9,2024
JFK,40.639,-73.764,2024-05-19,63.5,73.94,57.02,0.029921276,13.4,2024
JFK,40.639,-73.764,2024-05-20,59.540000000000006,73.94,53.06,0,12.1,2024
JFK,40.639,-73.764,2024-05-21,62.78,71.96,53.06,0,14.3,2024
JFK,40.639,-73.764,2024-05-22,67.46,75.92,55.94,0,15.8,2024
JFK,40.639,-73.764,2024-05-23,68.36,78.98,60.08,0,16.8,2024
JFK,40.639,-73.764,2024-05-24,73.22,84.91999999999999,62.059999999999995,0.550000297,14.9,2024
JFK,40.639,-73.764,2024-05-25,69.44,84.91999999999999,59,0,13.3,2024
JFK,40.639,-73.764,2024-05-26,67.46,77,60.08,0,17.4,2024
JFK,40.639,-73.764,2024-05-27,67.82,75.92,62.959999999999994,0,19,2024
JFK,40.639,-73.764,2024-05-28,71.78,82.04,62.959999999999994,0.579921573,16,2024
JFK,40.639,-73.764,2024-05-29,70.16,82.04,62.959999999999994,0,12.8,2024
JFK,40.639,-73.764,2024-05-30,65.12,75.92,57.92,0.45000024299999997,11.8,2024
JFK,40.639,-73.764,2024-05-31,68,78.08,57.92,0.140157556,7.4,2024
JFK,40.639,-73.764,2024-06-01,72.32,82.04,60.08,0,6.9,2024
JFK,40.639,-73.764,2024-06-02,70.52,82.04,62.059999999999995,0,13.8,2024
JFK,40.639,-73.764,2024-06-03,73.58,84.02,62.059999999999995,0.020078751,17.1,2024
JFK,40.639,-73.764,2024-06-04,70.34,84.02,64.94,0,17.6,2024
JFK,40.639,-73.764,2024-06-05,69.62,78.08,62.959999999999994,0,18.4,2024
JFK,40.639,-73.764,2024-06-06,73.75999999999999,82.94,62.959999999999994,0.609842849,20.9,2024
JFK,40.639,-73.764,2024-06-07,75.92,84.02,66.92,0.009842525,16.6,2024
JFK,40.639,-73.764,2024-06-08,73.22,80.96,64.94,0,10.4,2024
JFK,40.639,-73.764,2024-06-09,71.42,80.96,64.94,0,13.5,2024
JFK,40.639,-73.764,2024-06-10,70.34,78.08,62.959999999999994,0,10.1,2024
JFK,40.639,-73.764,2024-06-11,67.46,77,60.08,0,12.4,2024
JFK,40.639,-73.764,2024-06-12,68.36,73.94,62.059999999999995,0,13.6,2024
JFK,40.639,-73.764,2024-06-13,69.98,78.08,62.959999999999994,0,17.2,2024
JFK,40.639,-73.764,2024-06-14,71.78,78.08,66.02,0,17.9,2024
JFK,40.639,-73.764,2024-06-15,73.4,80.96,66.92,0.850000459,14.4,2024
JFK,40.639,-73.764,2024-06-16,70.16,82.94,62.959999999999994,0,11.9,2024
JFK,40.639,-73.764,2024-06-17,71.06,80.06,62.959999999999994,0,17.5,2024
JFK,40.639,-73.764,2024-06-18,73.75999999999999,80.06,64.04,0,18.7,2024
JFK,40.639,-73.764,2024-06-19,74.3,82.04,66.92,0,18.6,2024
JFK,40.639,-73.764,2024-06-20,75.02,84.02,66.92,0,18.9,2024
JFK,40.639,-73.764,2024-06-21,78.25999999999999,91.03999999999999,68,0,19.9,2024
JFK,40.639,-73.764,2024-06-22,78.25999999999999,91.03999999999999,68,0,20.7,2024
JFK,40.639,-73.764,2024-06-23,75.56,87.08000000000001,69.98,0.040157502,20.7,2024
JFK,40.639,-73.764,2024-06-24,77.36,84.91999999999999,69.08,0,17.1,2024
JFK,40.639,-73.764,2024-06-25,79.16,91.03999999999999,71.96,0,12.3,2024
JFK,40.639,-73.764,2024-06-26,75.2,84.02,68,0,17.2,2024
JFK,40.639,-73.764,2024-06-27,75.74000000000001,86,68,0.8299217079999999,18.4,2024
JFK,40.639,-73.764,2024-06-28,71.24000000000001,87.08000000000001,62.959999999999994,0.570079048,9.1,2024
JFK,40.639,-73.764,2024-06-29,70.88,80.06,62.959999999999994,0,16.9,2024
JFK,40.639,-73.764,2024-06-30,73.4,82.94,64.04,0.050000026999999996,21.6,2024
JFK,40.639,-73.764,2024-07-01,73.94,82.94,64.04,0.540157772,15.1,2024
JFK,40.639,-73.764,2024-07-02,74.48,82.04,64.04,0,11.9,2024
JFK,40.639,-73.764,2024-07-03,72.14,82.04,64.04,0,16.2,2024
JFK,40.639,-73.764,2024-07-04,73.22,82.04,64.04,0,18.5,2024
JFK,40.639,-73.764,2024-07-05,75.74000000000001,82.94,68,0.070078778,21.8,2024
JFK,40.639,-73.764,2024-07-06,75.02,82.94,69.98,0.029921276,22.4,2024
JFK,40.639,-73.764,2024-07-07,79.52,87.08000000000001,73.04,0.009842525,22.1,2024
JFK,40.639,-73.764,2024-07-08,79.52,87.98,73.04,0,23.1,2024
JFK,40.639,-73.764,2024-07-09,75.56,82.04,71.6,0,23,2024
JFK,40.639,-73.764,2024-07-10,78.25999999999999,84.02,71.96,0,23.1,2024
JFK,40.639,-73.764,2024-07-11,78.62,87.98,73.04,0.009842525,20.9,2024
JFK,40.639,-73.764,2024-07-12,76.82,82.04,71.6,0.050000026999999996,21.1,2024
JFK,40.639,-73.764,2024-07-13,75.92,82.04,71.96,0.8299217079999999,22.5,2024
JFK,40.639,-73.764,2024-07-14,79.88,86,75.02,0.750000405,21.5,2024
JFK,40.639,-73.764,2024-07-15,78.25999999999999,84.02,73.04,0.300000162,22.9,2024
JFK,40.639,-73.764,2024-07-16,82.75999999999999,89.06,78.08,0,23.1,2024
JFK,40.639,-73.764,2024-07-17,80.96,87.08000000000001,78.08,0,21.7,2024
JFK,40.639,-73.764,2024-07-18,78.25999999999999,86,71.96,0.729921654,21.4,2024
JFK,40.639,-73.764,2024-07-19,76.46,82.94,68,0,14.5,2024
JFK,40.639,-73.764,2024-07-20,74.84,86,68,0,18.2,2024
JFK,40.639,-73.764,2024-07-21,78.08,86,68,0,20.1,2024
JFK,40.639,-73.764,2024-07-22,76.64,86,71.96,0,21.3,2024
JFK,40.639,-73.764,2024-07-23,76.82,84.91999999999999,71.96,0.070078778,22.1,2024
JFK,40.639,-73.764,2024-07-24,77.54,84.91999999999999,73.04,0.020078751,22.7,2024
JFK,40.639,-73.764,2024-07-25,79.16,87.08000000000001,75.02,0,21.1,2024
JFK,40.639,-73.764,2024-07-26,77.36,87.08000000000001,68,0,12.7,2024
JFK,40.639,-73.764,2024-07-27,77.72,86,68,0,15,2024
JFK,40.639,-73.764,2024-07-28,77.54,89.06,69.08,0,16.2,2024
JFK,40.639,-73.764,2024-07-29,75.74000000000001,89.06,68,0.050000026999999996,20.1,2024
JFK,40.639,-73.764,2024-07-30,77.72,84.91999999999999,68,0,22,2024
JFK,40.639,-73.764,2024-07-31,79.34,91.03999999999999,71.96,0,22.7,2024
JFK,40.639,-73.764,2024-08-01,83.12,93.02,75.02,0,22.1,2024
JFK,40.639,-73.764,2024-08-02,82.75999999999999,93.02,75.02,0,23.6,2024
JFK,40.639,-73.764,2024-08-03,80.6,91.03999999999999,75.02,0.179921357,23.8,2024
JFK,40.639,-73.764,2024-08-04,75.92,80.96,71.96,1.279921951,22.7,2024
JFK,40.639,-73.764,2024-08-05,79.88,89.06,71.96,0.179921357,21.6,2024
JFK,40.639,-73.764,2024-08-06,79.52,89.06,71.96,0,23.7,2024
JFK,40.639,-73.764,2024-08-07,70.16,87.08000000000001,66.02,0.8598429839999999,20.3,2024
JFK,40.639,-73.764,2024-08-08,68.36,73.04,66.02,0.050000026999999996,18.6,2024
JFK,40.639,-73.764,2024-08-09,76.28,82.94,66.02,0.25984265999999995,23.3,2024
JFK,40.639,-73.764,2024-08-10,79.52,87.08000000000001,73.04,0.25984265999999995,20,2024
JFK,40.639,-73.764,2024-08-11,77.54,87.08000000000001,73.04,0,15.3,2024
JFK,40.639,-73.764,2024-08-12,73.75999999999999,82.94,64.04,0,15.2,2024
JFK,40.639,-73.764,2024-08-13,73.94,84.02,64.04,0.009842525,13.6,2024
JFK,40.639,-73.764,2024-08-14,76.64,87.98,64.94,0,16.8,2024
JFK,40.639,-73.764,2024-08-15,78.25999999999999,87.98,68,0,16.7,2024
JFK,40.639,-73.764,2024-08-16,77.9,87.98,69.08,0,19.3,2024
JFK,40.639,-73.764,2024-08-17,74.66,78.98,69.8,0,21.2,2024
JFK,40.639,-73.764,2024-08-18,75.2,80.96,69.98,0.440157718,21.7,2024
JFK,40.639,-73.764,2024-08-19,75.74000000000001,86,69.98,0.45000024299999997,21.6,2024
JFK,40.639,-73.764,2024-08-20,70.52,86,64.04,0.07992130299999999,12.5,2024
JFK,40.639,-73.764,2024-08-21,66.92,77,57.92,0,9.3,2024
JFK,40.639,-73.764,2024-08-22,69.44,80.06,57.92,0,10.8,2024
JFK,40.639,-73.764,2024-08-23,72.86,82.04,60.08,0,12.6,2024
JFK,40.639,-73.764,2024-08-24,74.48,84.02,60.08,0,15.4,2024
JFK,40.639,-73.764,2024-08-25,74.3,84.02,64.04,0,17.7,2024
JFK,40.639,-73.764,2024-08-26,74.12,82.94,66.02,0,18.6,2024
JFK,40.639,-73.764,2024-08-27,74.84,84.02,66.02,0.029921276,18.9,2024
JFK,40.639,-73.764,2024-08-28,79.88,95,66.92,0,20.6,2024
JFK,40.639,-73.764,2024-08-29,76.82,95,71.06,0,19.1,2024
JFK,40.639,-73.764,2024-08-30,69.98,80.96,62.059999999999995,0.279921411,15.9,2024
JFK,40.639,-73.764,2024-08-31,72.86,80.06,62.059999999999995,0,18.6,2024
JFK,40.639,-73.764,2024-09-01,75.38,82.04,69.08,0,21.7,2024
JFK,40.639,-73.764,2024-09-02,75.02,82.94,69.08,0,15.4,2024
JFK,40.639,-73.764,2024-09-03,67.28,82.94,57.02,0,7.3,2024
JFK,40.639,-73.764,2024-09-04,67.46,77,57.02,0,9.8,2024
JFK,40.639,-73.764,2024-09-05,67.82,78.08,57.02,0,12.4,2024
JFK,40.639,-73.764,2024-09-06,69.25999999999999,78.98,57.02,0,16.3,2024
JFK,40.639,-73.764,2024-09-07,69.62,78.98,62.959999999999994,0,18.2,2024
JFK,40.639,-73.764,2024-09-08,64.22,75.02,55.94,0.179921357,8.9,2024
JFK,40.639,-73.764,2024-09-09,67.1,78.98,55.94,0,8.1,2024
JFK,40.639,-73.764,2024-09-10,71.24000000000001,80.96,57.02,0,12.3,2024
JFK,40.639,-73.764,2024-09-11,68.9,80.96,60.08,0,11.7,2024
JFK,40.639,-73.764,2024-09-12,67.64,78.08,59,0,15.2,2024
JFK,40.639,-73.764,2024-09-13,69.08,78.08,59,0,16.2,2024
JFK,40.639,-73.764,2024-09-14,71.78,84.91999999999999,60.08,0,18.4,2024
JFK,40.639,-73.764,2024-09-15,71.24000000000001,84.91999999999999,62.959999999999994,0,15.8,2024
JFK,40.639,-73.764,2024-09-16,66.74000000000001,80.96,57.92,0,13.8,2024
JFK,40.639,-73.764,2024-09-17,70.52,80.96,57.92,0,16.9,2024
JFK,40.639,-73.764,2024-09-18,71.06,80.96,64.94,0,16.4,2024
JFK,40.639,-73.764,2024-09-19,75.56,87.08000000000001,66.92,0,15.6,2024
JFK,40.639,-73.764,2024-09-20,74.84,87.08000000000001,69.08,0,16.3,2024
JFK,40.639,-73.764,2024-09-21,70.88,84.02,64.04,0,14,2024
JFK,40.639,-73.764,2024-09-22,68.36,80.96,62.959999999999994,0,12.5,2024
JFK,40.639,-73.764,2024-09-23,64.75999999999999,77,60.08,0,11.6,2024
JFK,40.639,-73.764,2024-09-24,64.75999999999999,71.06,60.08,0.020078751,11.1,2024
JFK,40.639,-73.764,2024-09-25,64.75999999999999,71.06,60.08,0,12.8,2024
JFK,40.639,-73.764,2024-09-26,68.72,73.04,62.059999999999995,0.009842525,18.8,2024
JFK,40.639,-73.764,2024-09-27,69.8,73.04,66.02,0.07992130299999999,18.4,2024
JFK,40.639,-73.764,2024-09-28,66.38,73.04,62.059999999999995,0.070078778,17.1,2024
JFK,40.639,-73.764,2024-09-29,62.42,68,60.980000000000004,0.190157583,15.5,2024
JFK,40.639,-73.764,2024-09-30,65.48,73.04,60.980000000000004,0.42992149199999996,14.8,2024
JFK,40.639,-73.764,2024-10-01,64.4,73.04,60.08,0,13.3,2024
JFK,40.639,-73.764,2024-10-02,62.78,71.96,55.94,0,12.6,2024
JFK,40.639,-73.764,2024-10-03,65.48,73.04,55.94,0,13.4,2024
JFK,40.639,-73.764,2024-10-04,65.12,73.94,57.02,0,14.7,2024
JFK,40.639,-73.764,2024-10-05,69.08,78.08,57.02,0,13.2,2024
JFK,40.639,-73.764,2024-10-06,63.32,78.08,55.04,0,10.8,2024
JFK,40.639,-73.764,2024-10-07,69.08,80.06,55.04,0,13.1,2024
JFK,40.639,-73.764,2024-10-08,62.42,80.06,55.04,0,7.2,2024
JFK,40.639,-73.764,2024-10-09,63.14,71.06,53.96,0,5.9,2024
JFK,40.639,-73.764,2024-10-10,57.74,71.06,46.04,0,2.7,2024
JFK,40.639,-73.764,2024-10-11,57.379999999999995,71.96,42.08,0,4,2024
JFK,40.639,-73.764,2024-10-12,66.56,78.08,42.08,0,5.8,2024
JFK,40.639,-73.764,2024-10-13,63.68,78.08,51.98,0,7.1,2024
JFK,40.639,-73.764,2024-10-14,61.34,73.04,51.98,0,10.2,2024
JFK,40.639,-73.764,2024-10-15,51.98,71.06,46.04,0,1.3,2024
JFK,40.639,-73.764,2024-10-16,53.06,62.059999999999995,44.96,0,0.9,2024
JFK,40.639,-73.764,2024-10-17,52.52,62.959999999999994,42.980000000000004,0,1.1,2024
JFK,40.639,-73.764,2024-10-18,57.56,69.08,42.980000000000004,0,1.5,2024
JFK,40.639,-73.764,2024-10-19,57.379999999999995,69.08,46.94,0,6.6,2024
JFK,40.639,-73.764,2024-10-20,60.08,73.04,46.94,0,8.5,2024
JFK,40.639,-73.764,2024-10-21,62.42,78.08,50,0,8.6,2024
JFK,40.639,-73.764,2024-10-22,67.64,80.06,51.08,0,11.1,2024
JFK,40.639,-73.764,2024-10-23,63.68,80.06,55.94,0,13.9,2024
JFK,40.639,-73.764,2024-10-24,65.12,71.96,55.94,0,10.7,2024
JFK,40.639,-73.764,2024-10-25,55.94,71.96,46.94,0,4.2,2024
JFK,40.639,-73.764,2024-10-26,60.440000000000005,69.08,46.94,0,3.9,2024
